meanx	meany	tvalue	fd	pvalue	adjp
SLC16A3	0.0988509537431193	0.589989848166667	-6.60085418807059	5.96847906697849	6.70353100041495e-10	5.85123445439606e-09
SLC16A4	0.0674836046330275	0.155702354069444	-3.90785377592539	2.30726196260775	0.000142020984170151	0.000400579624967853
SLC16A9	13.5827234986697	4.94984366169444	6.33674142830258	0.364422029365409	4.13522023402486e-09	3.05170547544226e-08
SLC17A6	1.05226579094495	0.464008590180556	4.21269628290089	0.440961394139657	4.48152515451212e-05	0.000140138610853049
SLC17A7	52.6411553140367	17.4925282574722	5.73061905699847	0.332297575026965	4.8162879188585e-08	2.82041691793628e-07
SLC17A8	0.0970936210458716	0.0166239087222222	4.26478187644519	0.171215251250835	3.53953699298851e-05	0.000113393282537214
SLC17A9	0.687142189844037	1.95752841640278	-5.69918116637756	2.84879671971108	7.38500380518683e-08	4.13668781379066e-07
SLC18A3	0.196949772183486	0.464794511111111	-4.2646925069924	2.35996470550923	3.53203691292373e-05	0.000113194388321108
SLC1A1	10.1136868541284	4.74147228545833	6.04776277932177	0.468817391110231	1.33181276414946e-08	8.83188888280272e-08
SLC1A2	0.737203607853211	0.273300630833333	7.18609520136787	0.370726116804018	4.45068556452821e-11	5.02623491555966e-10
SLC1A4	7.39731126673395	2.32344421619444	7.50330459191472	0.314093071443821	3.25992812550217e-12	4.76536782782958e-11
SLC1A5	1.09223364522936	2.50053238733333	-7.41295819229763	2.28937498698664	5.72104571928895e-12	7.88928153595416e-11
SLC1A7	0.459585875577982	0.225273354763889	2.28941312229741	0.490165966220311	0.0239595357821336	0.0413569808601001
SLC20A1	9.16748332300917	26.2117082847222	-7.55880479253124	2.85920435971062	2.96195181823104e-11	3.49825670607381e-10
SLC22A17	20.4336719503486	9.52985334145833	7.2650977305877	0.466379873603469	3.46736019499048e-11	4.00345336874823e-10
SLC22A18	0.0920531626422018	0.221375777027778	-5.46500492255073	2.40486878096992	1.5378528258481e-07	8.09184823735804e-07
SLC24A2	0.062507624853211	0.0218728011666667	5.43732491444776	0.349922128988765	2.66574877940908e-07	1.337223207118e-06
SLC24A3	14.604897035578	6.11235698001389	5.21179678325207	0.418514212399033	9.00647801677554e-07	4.03518763292497e-06
SLC25A18	43.4123350288349	16.37619963125	9.4940544337952	0.377224575005532	6.98677967169239e-17	2.9650674892434e-15
SLC25A19	0.211687427880734	0.511270855458333	-7.15919576025972	2.41521596524091	2.05231079745157e-11	2.51017804235406e-10
SLC25A21	0.140154727587156	0.0689201094583333	4.53691358230769	0.491743023191815	1.6733270606103e-05	5.74278507760265e-05
SLC25A37	4.34915463968807	10.8758180391806	-8.48215406479816	2.50067402523093	7.3335641840204e-14	1.54304177014797e-12
SLC25A41	0.843363988844037	0.315716481569444	5.11774842157411	0.374353761537985	1.60292067091761e-06	6.83229343365099e-06
SLC25A43	2.40346853352294	5.73948391004167	-4.72038793037154	2.38800043769614	5.65948670306969e-06	2.13549673723794e-05
SLC25A48	9.8353809920367	1.290833562875	8.29369954365046	0.131243880020523	3.09272679067792e-13	5.69991823976992e-12
SLC26A2	1.79355863853211	5.09829146329167	-8.11489962826171	2.84255633117422	6.83080856851701e-13	1.15679955215291e-11
SLC26A4-AS1	2.46533822443119	0.651997637	5.8846169046651	0.264465796432629	2.0395940505713e-08	1.29240654101096e-07
SLC26A9	0.0273258718807339	0.0126184552777778	4.3745944871061	0.461776858680012	2.27450081600155e-05	7.56598515886489e-05
SLC27A3	2.97024532119266	9.07524564626389	-6.79157871907348	3.0553858906913	6.82284118691999e-10	5.94649117270745e-09
SLC2A10	1.73912478390826	6.62281978183333	-5.61004765485763	3.80813374814323	1.43961695744751e-07	7.60692385082378e-07
SLC2A3	6.74318250301835	17.8844120138333	-3.74542739814267	2.65222126285741	0.000260039596000892	0.000695303432358144
SLC2A4	0.968022258889908	0.397982117361111	5.91899708559164	0.411129097194007	1.81931628654438e-08	1.16376483774684e-07
SLC2A4RG	5.35778495089908	14.1173087804722	-8.56979933613049	2.6349151580082	5.82263514160904e-14	1.25065350645811e-12
SLC30A10	0.047277831733945	0.0230373644861111	5.72185087386729	0.487276248533423	7.74125153704035e-08	4.30733065681607e-07
SLC30A3	3.88983692010092	1.37135109951389	3.42946943843347	0.352547196111839	0.000774719565130558	0.00187289790593701
SLC30A7	0.0646296829357798	0.195225818638889	-10.7668682755125	3.02068352761188	7.12521843306169e-21	8.27044393882597e-19
SLC32A1	2.81775283772477	1.07018379533333	3.30685865699896	0.37980044984977	0.00120714162535921	0.00279943510848631
SLC35D3	0.125709375880734	0.0570860484722222	2.74947963048875	0.454111302934017	0.00673079648742568	0.0132032087336441
SLC35F3	1.14002579508257	0.564191705	5.54062187523867	0.49489380629246	1.75031933796303e-07	9.11629245843164e-07
SLC35G5	0.0377331882293578	0.0996571071666667	-2.85597558745825	2.64109956892351	0.00487671679909221	0.00987114162578695
SLC38A11	0.0737748624678899	0.160565924347222	-3.24673918428484	2.17643136125273	0.00142553963535218	0.00325034905539452
SLC39A8	0.23407412833945	0.738001466402778	-4.43120317850365	3.15285363503541	2.11132938436824e-05	7.07584656861039e-05
SLC43A3	0.0248126107889908	0.0866079814027778	-6.3438835765383	3.49048240587424	2.0648202783744e-09	1.62830169068278e-08
SLC47A1	0.845190640587156	2.14118946329167	-6.60787336786236	2.53338047118479	8.48720258065022e-10	7.27765164535501e-09
SLC47A2	0.0210068939174312	0.0845123068194444	-4.41210882768652	4.02307486064455	2.04703990846167e-05	6.87982026798736e-05
SLC4A10	0.0690904665045872	0.0235924677916667	4.95310489445383	0.341472115984342	1.73258112789102e-06	7.31733721169783e-06
SLC4A4	0.0299531472110092	0.0103006166944444	6.05640964385175	0.343890964841868	1.60037913080204e-08	1.0404245187525e-07
SLC4A7	0.0691146637155963	0.191713573666667	-6.67971056327829	2.7738480281921	3.82929470847691e-10	3.51576995052252e-09
SLC50A1	0.379477491082569	0.779708453972222	-7.45308451166862	2.05468959897431	1.1269637504807e-11	1.45918049433635e-10
SLC5A11	0.090812902853211	0.0308404995555556	5.27853110372553	0.339604820312878	4.9094105263085e-07	2.33380087590478e-06
SLC5A12	0.269657985605505	0.116459026819444	6.04893464890261	0.431876795927037	1.72878729344494e-08	1.11235150118243e-07
SLC6A1	50.3762210005229	22.2018505060694	8.93530794009605	0.440720841403308	6.24557175471175e-15	1.66109463042235e-13
SLC6A12	0.0657784060917431	0.0312225702916667	5.4847294718536	0.474662919744811	2.26322923080485e-07	1.15212369237051e-06
SLC6A14	0.0139019400917431	0.0386673440694444	-2.81985216170077	2.78143509569649	0.00554420061801135	0.0110902995014705
SLC6A17	7.72006647766055	2.373364428625	6.2067346523287	0.307427978177749	4.1796768472239e-09	3.0754490386773e-08
SLC6A1-AS1	0.453108839770642	0.194579850638889	6.1850753233011	0.429432916685939	1.22586803324096e-08	8.18818179063048e-08
SLC6A6	0.0148316630275229	0.06236472125	-5.02409838316762	4.20483671549647	1.44119891544498e-06	6.19969665215919e-06
SLC6A7	2.03490307370642	0.607797124222222	5.10513318534897	0.298686031819278	9.06389949821708e-07	4.05676625396452e-06
SLC7A10	1.06117881972477	2.18069220969444	3.82179172801746	2.05497147998113	0.000195012602540441	0.000535902459191958
SLC7A14	6.05596853059633	1.69285041911111	7.57935054073022	0.279534216625861	8.47117539184606e-12	1.1274720673036e-10
SLC7A2	0.0146829004036697	0.00644574427777778	3.40470424721336	0.438996662823292	0.000848864547410058	0.00203446587207112
SLC7A4	0.690950827807339	0.292549454013889	4.7430605126456	0.423401264229271	5.50559724356338e-06	2.08236087371462e-05
SLC8A2	6.86046969599083	2.08946804661111	7.52961707146813	0.304566325514443	7.27435637732569e-12	9.79244579304051e-11
SLC9A2	0.357894296669725	0.130288591111111	8.24221201571638	0.364042099366968	3.18897835707813e-13	5.85882847636356e-12
SLC9B1	0.133047946633028	0.0533697456805556	2.25198880952315	0.401131674942416	0.025733735351723	0.0440421032623424
SLFN12	0.726512145146789	1.85874239030556	-6.17775236119111	2.55844641100942	6.24173371960777e-09	4.45616565798637e-08
SLFN13	0.282395165458716	0.743780176416667	-2.72807997994515	2.63382758415318	0.00737912758591674	0.0143608671106332
SLFNL1-AS1	0.0837644290825688	0.217537555277778	-6.02424448316791	2.59701591308341	1.78311910208473e-08	1.14311369796046e-07
SLIT1	26.1720862760367	6.24745858806944	6.49642953881302	0.238706938460219	2.23742388966162e-09	1.74834277815868e-08
SLITRK1	0.323471617394495	0.088731988875	5.8092125722104	0.274311513293562	8.01231252394803e-08	4.44545114299579e-07
SLITRK2	0.0775300132293578	0.0334121956388889	4.02678612148585	0.43095820892027	0.000109038015499435	0.000315104583290782
SLITRK4	0.0203673873577982	0.00741680495833333	5.31454409518355	0.364151023793124	3.30459663050363e-07	1.62695688603475e-06
SLITRK5	5.98606775138532	1.68231260334722	8.75578480794655	0.281038015808941	3.51704750003132e-14	7.90298609398063e-13
SLITRK6	0.161194431458716	0.323878184416667	2.97558983800453	2.00923928628153	0.00348292719351412	0.00731519052375338
SLMO2	0.010667750412844	0.0246342377638889	-3.8957766802604	2.30922517030668	0.000149890944284886	0.000420611364150048
SLN	7.15133830518349	40.0031815336944	-5.53304123568712	5.59380354089794	1.27440575252614e-07	6.79954630883582e-07
SLPI	4.74564970722936	25.8261763799583	-2.55759919041088	5.4420738936158	0.0116853535120943	0.0217581207910843
SMAD9	0.395017298045872	0.100222686555556	4.94168495655422	0.253717209477538	2.19266464981563e-06	9.07457693443175e-06
SMAGP	0.0853812815504587	0.240858852944444	-3.76417495143874	2.82097959377784	0.00023798338295556	0.000641515649502016
SMC4	0.036732495	0.119167339513889	-11.4491029951068	3.24419398992333	4.09993175869157e-23	9.45519788612988e-21
SMCP	0.450019498348624	0.15873234525	3.35374040899196	0.352723261619727	0.00102149478556876	0.00240771101488214
SMCR5	0.203069347330275	0.0563252889861111	6.70501207741428	0.277369724808849	8.28849112731395e-10	7.12468778756408e-09
SMIM10	2.76532338555963	5.69635355654167	-2.24161672723061	2.05992311289439	0.0266188918980273	0.045344476459979
SMIM18	5.47908213781651	1.58638923643056	5.0393370934038	0.289535582151859	2.66071374524091e-06	1.07800115147567e-05
SMIM3	5.5941649882844	21.9612918156528	-6.89421227311062	3.92574975204437	4.3542293404958e-10	3.93790390355366e-09
SMIM4	4.87703771856881	11.3164409764722	-9.90018514331931	2.32035133404568	1.34740415343225e-17	6.74741502777345e-16
SMOC1	5.90183042224771	0.996273501458333	5.92270962583788	0.16880754447006	4.21614464355834e-08	2.49734258761903e-07
SMPD3	4.1053836352844	1.70283411838889	4.95756189981849	0.414780753680021	2.65045538900846e-06	1.0743416189443e-05
SMPDL3A	0.248370374724771	0.50202022925	-4.00173443554271	2.02125647958743	9.68917493558292e-05	0.000282989783529348
SMS	3.35072977857798	8.53655408070833	-10.1698773243956	2.5476701031771	4.54224753612462e-19	3.35915496057621e-17
SNAI1	0.536394790926605	2.30091568740278	-7.26032386268873	4.28959364692565	3.11914569014703e-11	3.65192161063507e-10
SNAI2	1.42084153889908	9.48799259213889	-6.75615656547141	6.67772748218673	4.20843578090997e-10	3.82380787620576e-09
SNAP25	24.499862640156	7.54601246323611	6.9216097609442	0.308002235525516	1.03379351808161e-10	1.07341818669529e-09
SNAP91	0.279837581752294	0.0757401847083333	8.10170033386249	0.270657658753559	6.0175990025709e-13	1.0340240952751e-11
SNCA	1.27238233305505	0.599102257361111	5.34826060319929	0.470850814096609	3.93454933728584e-07	1.91080205693015e-06
SNCB	2.3157611693578	0.662489551736111	6.54304932972532	0.286078530248364	1.41866409948695e-09	1.16191241456578e-08
SNCG	30.2969199414495	10.2827169825556	7.17544271263327	0.339398097312449	2.34974048862738e-11	2.83635685565923e-10
SNHG4	0.420960005036697	0.853546683708333	-6.96080502617614	2.02761942582627	6.18118402129574e-11	6.79658797623905e-10
SNORA8	6.01991399613761	2.85697678769444	8.99744234401946	0.47458764187121	4.85250235011305e-15	1.32270309005337e-13
SNORA9	0.207643521697248	0.421473415388889	-2.82229430212379	2.02979323382606	0.00539682876958492	0.0108251565397705
SNRPB	6.73943690817431	15.7774937757778	-11.6522015713239	2.34107003162848	8.35509567713327e-22	1.28455931520276e-19
SNRPN	0.738580810688073	0.305077928694444	5.05752070679366	0.4130596466624	1.42481070908712e-06	6.13277438560166e-06
SNX22	0.767439559165138	0.284591230666667	4.15300581011895	0.370832109536105	7.20748783876976e-05	0.000216125986912092
SNX31	1.67740090879817	0.435037639208333	3.76841572167982	0.259352213848526	0.000238639046454614	0.000643085265561196
SOCS1	0.674070464211009	3.01366098465278	-5.63494372616752	4.47083968911207	9.39002012206985e-08	5.13987766019732e-07
SOCS2	0.131586286082569	0.373014167194444	-6.42887386774137	2.83474956471059	1.71534643467677e-09	1.37975571182101e-08
SOCS2-AS1	0.396146632174312	1.34226182861111	-3.5373033942375	3.38829544313907	0.000523716165784714	0.00131337433648715
SOCS3	5.58834968631193	51.9632165425833	-9.12815697333919	9.29849051319422	6.28787564338794e-16	2.12958353663618e-14
SOD2	32.4059653864495	119.691891399347	-5.96013669047782	3.69351414074509	2.48774517010982e-08	1.54816221600056e-07
SOD3	3.55166512926606	10.8328045874444	-5.65132520413709	3.05006361612786	7.96195186944338e-08	4.42188038297848e-07
SOHLH1	0.104250556513761	0.0458596065	5.34454648244495	0.439897953867962	2.93450987899088e-07	1.46075417918413e-06
SORBS1	0.260798756	0.0937370953333333	6.83032231950095	0.35942309223796	5.15943606109057e-10	4.60435009382558e-09
SOWAHA	5.79638266131193	1.83876285604167	8.31846776575135	0.317225925802747	4.8875627134821e-14	1.0681335620848e-12
SOWAHB	0.745236629018349	0.284670136583333	4.77873750425836	0.381986238328503	4.12862040190795e-06	1.60467811302442e-05
SOX11	4.45057579562385	9.26360237219444	-4.94098981270086	2.08143907610856	2.03020305865497e-06	8.44809330699088e-06
SOX8	169.381313779413	40.7086547799444	4.87198315257095	0.240337342246381	3.91669405700372e-06	1.53061085255528e-05
SP100	1.05770505388073	3.27521693247222	-6.29005443934483	3.09653142003568	5.24717004666448e-09	3.78933454503042e-08
SP140	0.0332777689266055	0.0740112742361111	-3.55274102165745	2.22404556024606	0.000501667157070083	0.00126332187671945
SP140L	1.45320540547706	5.18134525130556	-7.42611255390787	3.56545966026365	1.37517852507938e-11	1.75038155476153e-10
SPAG17	0.10703551633945	0.921050526166667	-3.39922884841493	8.60509256801894	0.000855773475018487	0.00204962307961861
SPAG4	0.399966510513761	2.65768749673611	-7.04778400952713	6.6447750670982	7.41035136613972e-11	7.98286591237436e-10
SPAG5	2.75262152693578	7.24132613795833	-8.9489404196678	2.63070170275802	7.96269686894801e-15	2.06147988215734e-13
SPAG8	0.686901623110092	1.60566367490278	3.05538867971778	2.33754532072991	0.0028510819904056	0.00609475717109879
SPARCL1	26.9379773887339	10.0711848604167	5.5723992276936	0.373865666121936	1.34565158587566e-07	7.15137518060726e-07
SPATA17	0.711604595357798	2.17150022886111	-5.63521934805772	3.05155453327177	9.26971370595488e-08	5.07719600388348e-07
SPATA18	0.729663557146789	2.86547423206944	-2.9219318745237	3.92711709938528	0.00411657924798527	0.00847940821241484
SPATS2L	0.257390072192661	0.516291410736111	-4.88184036429754	2.00587150210541	3.43554275930709e-06	1.35924961495204e-05
SPC24	1.01361509276147	3.69388888243056	-10.7932717293939	3.64427178404281	3.53000422961867e-21	4.4511067721242e-19
SPDYA	0.013270955559633	0.0483431645138889	-2.50956437046621	3.64277947406718	0.0132102095319136	0.0242267806284242
SPHK1	0.126503147954128	0.400302936527778	-5.31487329380455	3.16437134570701	3.60338309870522e-07	1.76513402937413e-06
SPHKAP	0.0779242668073395	0.009772556	7.31776105311507	0.125410945786141	1.62316798274528e-11	2.03354290447295e-10
SPI1	1.36198597304587	2.80606784231944	-5.33166045936126	2.06027660919599	3.25716309873952e-07	1.60585928640246e-06
SPINK1	0.0978923026146789	0.636262519722222	-3.23469048617162	6.49961746457903	0.00154965999115955	0.00350372686597697
SPINK8	0.587063151807339	2.3629045075	-5.74395462145578	4.02495796274308	4.42875492914448e-08	2.61004665914981e-07
SPINT1	0.0148168738990826	0.051369111125	-2.77685060421388	3.46693313818245	0.00622723381326706	0.0123132589175465
SPIRE1	0.0948581853486238	0.0313873183333333	4.69147273194446	0.330886767630841	7.34769464925666e-06	2.70837106451149e-05
SPOCD1	0.0251327076422018	0.204084298416667	-8.37796589023394	8.12026707675446	2.96810405325005e-14	6.76818837710579e-13
SPOCK1	42.9114337164037	19.3921273922361	5.65849771393334	0.451910498269442	1.40912093478591e-07	7.45927593596877e-07
SPOCK3	0.266672600165138	0.111840771152778	6.15782745887767	0.419393560056489	1.14740726225803e-08	7.73187508096748e-08
SPON1	37.776228897945	16.6411472465417	4.2298307508415	0.440519017700228	4.70786660389405e-05	0.000146484604946655
SPON2	0.0603073136422018	0.386178627222222	-7.37214484558893	6.40351234202517	8.67120898239847e-12	1.15069833323076e-10
SPP1	10.8658691071376	47.5424578049028	-4.67761799774013	4.37539393638314	7.71008534998402e-06	2.82531185300376e-05
SPRED3	0.0365435078715596	0.122757746291667	-5.24579216860399	3.3592217452995	5.08966167760792e-07	2.41359578526607e-06
SPRNP1	0.484893076908257	0.0838574865972222	5.32987023849106	0.17294016060594	3.65954661133909e-07	1.78914570312246e-06
SPRY1	0.219910283642202	1.044454426875	-9.84672614201966	4.74945695843104	1.51569445544133e-17	7.46224065183153e-16
SPRY2	19.6393946516605	42.7426676223056	-4.45732052619141	2.17637398608371	2.18257254957658e-05	7.29341259798449e-05
SPRY4	0.0437384193944954	0.198928181305556	-8.43987113051084	4.54813374738894	1.25991620256399e-14	3.11900441840948e-13
SPTB	0.836089053412844	0.408163832583333	5.57313887193745	0.488182246756184	1.0833163876271e-07	5.85901265578611e-07
SPTBN2	12.5280681149725	4.98045478722222	4.79195558735058	0.397543718753413	4.73206235332504e-06	1.81485463603344e-05
SPTBN5	0.258192045275229	0.712829615916667	-5.42975628164891	2.76085041720321	2.15114145006214e-07	1.09953503048233e-06
SQRDL	0.106947080688073	0.289374876222222	-3.05356677948308	2.70577629945997	0.002707155678849	0.00582045112649489
SRA1	0.384959662073394	1.07422338623611	-7.057417482892	2.79048298320489	1.49765305470491e-10	1.49144119828483e-09
SRCIN1	8.82472115811927	3.52494725022222	5.34313821720933	0.399440071483626	4.72626085978808e-07	2.25714370816092e-06
SREBF2	2.1902686256422	0.968189692861111	5.8964375338746	0.442041529302019	2.47609300378245e-08	1.54223461539783e-07
SRG7	0.0460175856055046	0.109939158125	-2.83677018738035	2.38906836763398	0.00521314928352697	0.0104927500565431
SRGAP3	0.175949363119266	0.0807741035277778	6.3645467532167	0.459075850550397	2.63050186079582e-09	2.02214061904247e-08
SRGN	12.622906939945	36.2495634948194	-4.64447756437449	2.87172864913615	8.17642423115163e-06	2.98123959848959e-05
SRPX2	1.26350157277982	14.7873116250417	-11.2064808979184	11.7034374500289	2.72285842812932e-21	3.58823606540019e-19
SRRM3	6.38809371187156	1.92220455158333	4.47386525197154	0.300904250670451	1.60708350070639e-05	5.53355614277796e-05
SRRM4	2.30025767745872	1.06937461734722	6.3129620207116	0.464893402085565	4.0240557918968e-09	2.97970535972012e-08
SRSF10	0.991946101669725	2.01682428336111	-8.06838357721765	2.03319946513851	3.84563610128277e-13	6.92017083646644e-12
SSBP2	0.0196039956513761	0.0428053537638889	-2.19990146116877	2.18350149250743	0.0293651456075471	0.0493965054425073
SSC5D	0.407893500027523	1.10526902572222	-3.07005156469951	2.70970002132332	0.00262598529150235	0.00566399756388896
SSR4	2.0074521233945	4.77443527345833	-8.31369730748441	2.3783557365169	2.67105570411249e-13	4.98568619020018e-12
SST	13.1912250185229	6.036962626875	5.25758264095775	0.457649886071838	5.58120003586191e-07	2.61415534549844e-06
SSTR1	3.2083127009633	0.477754439555556	7.66433454360904	0.148911432296518	4.41287669456805e-12	6.24753552711585e-11
SSTR2	8.96094357411927	1.99940185788889	8.63922668543356	0.223124031677144	7.47106718989405e-15	1.94281000945509e-13
SSTR5-AS1	0.0651373132477064	0.0324187513055556	4.05436143449463	0.497698626012903	8.7309444518983e-05	0.000257448289718071
ST14	1.48129649888073	5.88823977002778	-9.63659804743932	3.97505818347436	1.13718986404e-17	5.7605568633032e-16
ST18	3.25887846263303	1.38460006748611	3.21581986610663	0.424870115090888	0.00161868413539267	0.0036503701545326
ST20	0.397487971678899	0.948893622152778	-3.92665305434416	2.3872260037074	0.000132362775249556	0.000376000382787516
ST6GAL2	0.0307302771743119	0.0110844067916667	4.85108467570154	0.360699863811588	3.23193944248384e-06	1.2859523861161e-05
ST6GALNAC1	1.25552290107339	0.481994657416667	6.7229711171971	0.383899534611906	6.00232163402229e-10	5.29188587925093e-09
ST8SIA3	6.65076688858716	2.05573723969444	7.02558207408266	0.309097773855543	1.68765926191412e-10	1.67022043385481e-09
ST8SIA4	1.32128579483486	3.59495083354167	-7.58479805040119	2.72079730789127	6.70513673123121e-12	9.117217338114e-11
ST8SIA5	1.76811309666055	3.53956812086111	-2.43124499616112	2.0018901096012	0.0163817817011991	0.0294195000076257
STAB1	10.3173106612477	28.8518691958056	-7.62437813800967	2.79645250037633	1.97348705105937e-12	3.01826418358793e-11
STAC	0.230128630211009	3.06144781361111	-4.22413224868627	13.3032026949624	5.57806234875381e-05	0.00017140024331453
STAP1	0.0758683534678899	0.232062752277778	-4.84254083408991	3.05875561641119	2.96774687902204e-06	1.19056304757655e-05
STAT4	0.0431301720275229	0.0201443664583333	3.77138388401782	0.467059728986902	0.000221585699251363	0.000601196989284619
STBD1	0.22438505506422	0.598645014305556	-5.89387939579193	2.66793621408618	2.13021704160188e-08	1.34545275993356e-07
STC1	0.532862183357798	5.99600837973611	-12.6777394346242	11.2524562016254	1.8592978750959e-26	1.17386958876428e-23
STEAP1	0.530754782633028	2.67260340919444	-4.85255213882501	5.03547682780341	2.93330034416717e-06	1.17782256889388e-05
STEAP1B	0.290723912990826	0.719312373763889	-2.35440589601386	2.47421124173775	0.0199720151421822	0.0351631852734333
STEAP3	0.0599892184587156	0.490154159388889	-8.29918707421129	8.17070420289292	4.43371380941856e-14	9.76252536905517e-13
STK17A	7.72681812897248	16.6063858054028	-6.33777685067398	2.14918812999305	3.59856253892267e-09	2.69048243404914e-08
STK32B	1.79605522590826	6.11828264693056	-5.35783717286764	3.40651142496833	4.57170644725304e-07	2.19088856738405e-06
STK40	0.0502639076788991	0.150578791708333	-10.1955023553992	2.99576373310002	3.54269073678822e-19	2.70894211898518e-17
STON2	3.66417429166055	1.82301877591667	5.09766308776157	0.497525125937855	1.16272523978068e-06	5.08460211517866e-06
STOX1	0.207390581834862	0.0721449020555556	6.25777491506383	0.347869712391288	7.27042920955508e-09	5.10994774731192e-08
STRA6	0.0255619508899083	0.139886751347222	-3.8495055116559	5.47245990533723	0.000173628536850915	0.000482356532792199
STX11	0.435913792256881	0.980202001902778	-5.41156281950347	2.24861433456355	2.21876624801604e-07	1.13080302497753e-06
STX1A	1.44530653255963	0.526502563819444	4.21514813429666	0.364284359032828	3.96088387741107e-05	0.000125341925135259
STX1B	17.407191140422	6.20996792305556	6.83288130644073	0.356747270306874	2.40728359155193e-10	2.29931659450303e-09
STX3	0.0534731845963303	0.127913037125	-4.7024414383704	2.39209686295322	5.49673154384316e-06	2.07990530589247e-05
STXBP1	1.47796960699083	0.580344208583333	4.8946463242327	0.392663154802571	2.20429026314206e-06	9.11001485824719e-06
STXBP5L	2.22800743918349	0.951182117666667	5.46519046678413	0.426920530397894	2.25758600642604e-07	1.14958483249939e-06
STXBP6	4.95215751361468	2.03163822322222	7.58560994955862	0.410253150800789	7.26394249980628e-12	9.78594313559606e-11
STYK1	0.868031475899083	0.285329435791667	5.32432156880401	0.328708628331859	3.60766473318192e-07	1.76673763002178e-06
SUCO	0.0244254229724771	0.059931566375	-3.61075702150328	2.45365521172476	0.00040469197853082	0.00104033973419033
SUGT1P3	0.501062417449541	0.237043270083333	5.8562825666075	0.473081320466835	4.33220709268552e-08	2.55744674009764e-07
SULF1	0.0764047312844037	0.20669492475	-2.41688931910655	2.70526342119591	0.0170468892310241	0.0304762326426765
SULF2	0.284645163477064	0.115661737680556	3.09240041586991	0.406336563979157	0.00246446091282155	0.00535713833796642
SULT4A1	18.5430712816972	6.83156807043056	5.60494883618621	0.368416211459727	9.3540727325893e-08	5.12180046185856e-07
SUSD1	0.0844952814311927	0.200783194375	-7.31563952548064	2.37626517095519	8.55495911129125e-12	1.13765378105919e-10
SUSD2	1.04532226193578	4.47232622997222	-9.08375236874691	4.27841862057941	1.0341180498188e-15	3.29545219257712e-14
SUSD5	7.35491479879817	1.76811120922222	4.02046164604071	0.240398598432594	0.000100234176189533	0.000291489033694035
SV2B	0.570400628256881	0.173487367680556	5.07237979899875	0.304150029095735	1.09949248419412e-06	4.82735590442642e-06
SVIL	0.0879942623027523	0.221316191638889	-4.43880396687775	2.51512071181903	2.0142658639814e-05	6.78793266641068e-05
SVOP	9.6669760856055	1.89731791215278	8.21095989082757	0.196267984460824	1.54441090776902e-13	3.03462892157709e-12
SWAP70	5.70877816025688	14.1187769696111	-4.9328656666272	2.47316966490353	2.69315362120353e-06	1.08938157209403e-05
SYCE1	0.274650693788991	0.109796784138889	5.53657113681283	0.399768821349651	1.28336886307464e-07	6.84320233133837e-07
SYCE1L	0.559261025633027	1.57532335133333	-3.61548003364208	2.81679444683317	0.000389988870287861	0.00100563997786308
SYDE1	4.12194900763303	10.9309374952778	-11.9610290756906	2.65188566744418	1.35388375549052e-23	4.02195264109872e-21
SYN1	1.05184723856881	0.364778456847222	6.41552087389054	0.346797941251961	1.9367818332781e-09	1.53601697700748e-08
SYN2	16.2059102482569	5.19203576423611	6.9951370574871	0.320379150859148	7.33170192220294e-11	7.90786089787391e-10
SYN3	0.0287730387614679	0.00863840556944444	4.1141045077917	0.300225695348271	6.63869462842825e-05	0.000200372654989602
SYNC	0.129499347449541	0.532006242027778	-4.11288276429826	4.10817701019745	6.6233543337783e-05	0.000199978520944242
SYNGR1	25.3419187162752	9.77952857565278	6.76800817769451	0.38590324139001	2.04548814821083e-10	1.97854695219047e-09
SYNGR3	10.1246518578991	4.23216755552778	4.79855517063775	0.418006230231602	3.58102780360101e-06	1.41044211940933e-05
SYNPO	2.47780018647706	14.4274650832917	-8.95790787852448	5.82269109592918	1.26849388468512e-15	3.93502518882764e-14
SYNPR	0.710828274100917	0.249921128875	5.83306203095202	0.351591429295788	3.10409728604524e-08	1.88646023344365e-07
SYP	71.4159750052018	27.1127523318333	6.76152579749792	0.379645483098963	3.38285212818309e-10	3.13213149765795e-09
SYT1	0.71838526366055	0.218995266541667	4.02040747803699	0.304843762281218	8.79357451065649e-05	0.000259164251636584
SYT10	0.171106815733945	0.0741827312361111	7.68229112035891	0.433546325538886	1.67113345537275e-12	2.59893132851093e-11
SYT13	0.0950947757706422	0.0446381600416667	4.88213437342501	0.469407069735659	2.54670275635922e-06	1.0358797681761e-05
SYT16	1.11978672388073	0.538943335	5.19678630995683	0.481291056150619	8.57239217158285e-07	3.85845705165209e-06
SYT3	0.146286050192661	0.0723778918472222	3.93189086184297	0.494769608940153	0.000138888790324629	0.000392802983410771
SYT4	11.7043556446422	4.15267737675	6.03356908713865	0.35479760721821	1.09685217816016e-08	7.41973297051841e-08
SYT5	10.6028885771927	5.18035546152778	5.21134415752089	0.488579637880094	5.61759510017791e-07	2.62979672331245e-06
SYT7	0.109592688412844	0.0489539909166667	4.00817960130014	0.446690300471992	9.29515174774937e-05	0.000272526136973575
SYT9	2.73795074753211	1.10739390897222	6.5265654672415	0.40446085816934	1.91460617902757e-09	1.52049399636684e-08
SYTL4	0.216802327642202	0.0745294986666667	4.88343629176765	0.343767059501621	2.38154221641799e-06	9.77090131721868e-06
